date,F1,F2,F3,F4,F5,F6
2017-11-30,-0.51005363,-0.5580582,-0.33169332,-0.5567492,-0.14068799,0.29794702
2017-12-01,0.3299417,1.7004588,-0.06691212,0.17573993,0.24739483,0.08363942
2017-12-04,-0.3006685,-0.7468021,-0.2544606,-1.181648,0.11768077,-0.46756658
2017-12-05,-1.3997289,-1.1284782,-0.5883058,-0.08964932,-0.935215,0.94088715
2017-12-06,-0.64339036,-0.8745893,-0.39759418,-1.3679785,0.4617948,-0.69068295
2017-12-07,-0.5775532,0.49446708,-0.85011005,-0.09657448,0.6998932,1.3247769
2017-12-08,-0.6232822,0.32029644,-0.30836144,0.5657277,-0.029295793,0.86195755
2017-12-11,-0.1658979,0.33101687,-0.24352396,0.6260774,1.3668735,0.39305198
2017-12-12,-0.38956517,-0.05668794,-0.53790087,-0.9189048,0.60634166,0.1475832
2017-12-13,0.5924867,0.1085972,0.47477028,-0.4385136,-0.2101979,-1.2665509
2017-12-14,0.29604843,0.6163841,0.035896048,0.56047666,1.1062883,-0.16707148
2017-12-15,0.76131755,1.558556,0.32699963,0.16981474,0.06052974,-0.7919734
2017-12-18,0.5467293,-0.4122666,0.60127306,1.0349617,-0.02678477,-0.39181355
2017-12-19,0.36010537,0.270747,0.18485177,0.49394122,-0.24631308,0.2756409
2017-12-20,0.398287,0.85049117,0.20643878,0.86036956,0.6749258,-0.21727294
2017-12-21,0.27137998,0.84754145,-0.20496514,0.042549293,0.61003965,0.05925964
2017-12-22,0.16825423,0.5576919,0.106364295,0.56777686,0.86002254,-0.3339528
2017-12-27,0.8155627,0.78286904,0.5707218,1.9404405,-0.012361694,0.11694924
2017-12-28,0.524532,0.08209617,0.33600214,0.90691113,0.9366687,-0.38707653
2017-12-29,0.4924273,0.2239011,0.47267032,0.7761682,-0.10146372,-0.46581692
2018-01-02,0.38676727,-0.26633447,0.6643768,0.27483353,-0.6712148,-0.7876495
2018-01-03,-0.13648096,-0.2724264,0.15511622,0.9271078,-0.8632222,0.32400823
2018-01-04,0.3243622,0.66370404,-0.19753797,0.10928376,0.96623725,-0.18653154
2018-01-05,-0.5278732,-0.67987573,-0.2042212,-0.6116974,0.44249865,-0.39602005
2018-01-08,-0.8542387,-0.21991496,-0.5212263,-0.14254545,0.7308579,0.12015263
2018-01-09,-0.63892454,0.012567432,-0.13404995,0.54393065,-0.70010734,0.75959414
2018-01-10,0.4583822,0.6258077,-0.21196379,-0.006351992,0.6393603,-0.0059866225
2018-01-11,-0.28911597,-0.17563419,-0.18634374,0.29581845,0.17171314,-0.20020048
2018-01-12,-0.07271209,-0.2382465,0.10693359,0.81881595,1.1354584,-0.29892424
2018-01-16,0.3729659,0.23715085,-0.40829852,-1.0829799,0.21564701,-0.44317824
2018-01-17,-0.026557399,-0.47853306,0.18383783,0.48925015,-0.92714447,-0.093121246
2018-01-18,-0.16221629,0.88477004,-0.65215766,-0.46003124,0.552911,0.53182846
