n_factors,lr,weight_decay,epochs,beta,train_mse,test_mse
7,0.001,0.0,100,5.0,0.9424145122451838,1.0931905898602359
3,0.001,0.001,50,1.0,0.9418114766452507,1.0932053984902483
7,0.001,0.0001,100,5.0,0.9429150827052951,1.0936746816894942
8,0.001,0.0,50,0.8,0.9515970360581256,1.094027624497616
6,0.001,0.0,50,2.0,0.9477907077920686,1.094122730731375
4,0.0005,0.0,100,0.8,0.9566127909399281,1.0941691322761102
8,0.0005,0.0,100,1.0,0.9511142660888039,1.0941759879908897
4,0.0005,0.0001,100,0.8,0.9566777513936316,1.0942279833704736
4,0.0005,0.001,200,4.0,0.9502467194149138,1.0942339606473912
8,0.001,0.0001,50,0.8,0.9519148892825504,1.0943544165903345
6,0.001,0.0001,50,2.0,0.9480771736259759,1.0943901878648703
8,0.0005,0.0001,100,1.0,0.9514720073564215,1.0945289510010827
9,0.0001,0.001,300,1.0,0.947501495340353,1.0948426764550874
4,0.0005,0.001,100,0.8,0.9573080404177883,1.0948610150177986
7,0.0005,0.001,200,5.0,0.9443109381031156,1.0955765959255592
4,0.001,0.0,50,0.3,0.9582652348323374,1.0960610974702938
4,0.001,0.0001,50,0.3,0.9583004032147793,1.0960982601026832
8,0.001,0.0,200,5.0,0.9448273521736679,1.0964176774136152
8,0.005,0.0,50,4.0,0.9455519069012305,1.096424788603677
4,0.001,0.001,50,0.3,0.9588898390479182,1.0966928092637214
6,0.001,0.001,50,2.0,0.95062408026297,1.0967755429016044
8,0.001,0.001,50,0.8,0.9547472383373294,1.0972006044113594
4,0.0005,0.0,100,1.0,0.9593265563724103,1.0972599299069201
4,0.0005,0.0001,100,1.0,0.9594044889357215,1.0973354378681228
5,0.0005,0.0,100,3.0,0.9463409422810989,1.0973380628639884
5,0.0005,0.0001,100,3.0,0.9466178273694805,1.0975868323238027
8,0.001,0.0001,200,5.0,0.946279642383938,1.0977524650002974
8,0.0005,0.001,100,1.0,0.9548373616383621,1.0977728785744445
8,0.005,0.0001,50,4.0,0.9470428333676107,1.0978021155616777
7,0.001,0.001,100,5.0,0.9473594811806967,1.0979596837183825
4,0.0005,0.001,100,1.0,0.9600741644744433,1.0980200960235433
4,0.001,0.0,50,0.5,0.9603029486031528,1.0983596891453546
4,0.001,0.0001,50,0.5,0.9603505535323262,1.0984042044788658
3,0.0005,0.0,200,5.0,0.9461239992296748,1.098698604432863
4,0.001,0.0,100,4.0,0.9552930370804014,1.0987591461308657
3,0.0005,0.0001,200,5.0,0.9463894671595534,1.098906847144414
4,0.001,0.001,50,0.5,0.9609726773153809,1.098960144793252
4,0.001,0.0001,100,4.0,0.9556646954311462,1.0991477717081202
7,0.0001,0.0,300,0.3,0.944595961188376,1.0996760049926266
7,0.0001,0.0001,300,0.3,0.9447353450981191,1.099819661701214
8,0.001,0.0,50,1.0,0.9578778153428273,1.0998646930250027
5,0.0005,0.001,100,3.0,0.9491410673787137,1.0998647776779007
8,0.001,0.0001,50,1.0,0.9581744491013248,1.1001655445808007
9,0.0005,0.0,200,5.0,0.9524191976217432,1.1005331647579333
6,0.0001,0.0,300,0.3,0.9543412223344061,1.1006107867762982
6,0.0001,0.0001,300,0.3,0.9544540821356422,1.1007059550862683
9,0.0005,0.0001,200,5.0,0.9528595938870996,1.1009448392846086
3,0.0005,0.001,200,5.0,0.9490342739254433,1.101030255663335
7,0.0001,0.001,300,0.3,0.9460797668755069,1.101185976002102
6,0.0001,0.001,300,0.3,0.9555022781513492,1.1016026535499384
5,0.001,0.0,50,3.0,0.9514457903938025,1.1017059723839535
4,0.001,0.0,50,0.8,0.9634030769184436,1.1018037963038263
4,0.001,0.0001,50,0.8,0.9634625510159075,1.1018578543447581
5,0.001,0.0001,50,3.0,0.9516966480419016,1.1019259596252027
7,0.0001,0.0,300,0.5,0.9473428619357286,1.1020436576037271
6,0.0001,0.0,300,0.5,0.9562765304652866,1.1020864317936183
6,0.0001,0.0001,300,0.5,0.9563908219014533,1.1021837120539786
7,0.0001,0.0001,300,0.5,0.9474914395226546,1.1021916446605031
4,0.001,0.001,50,0.8,0.9640575455506231,1.102449608681809
4,0.001,0.001,100,4.0,0.9591134411379403,1.1027535499215262
8,0.001,0.001,50,1.0,0.9608830520415916,1.1028534158493721
6,0.0001,0.001,300,0.5,0.9574701070884803,1.1031113305975888
9,0.0005,0.0,50,0.3,0.9565767769257172,1.1034182188869541
7,0.0005,0.0,100,3.0,0.9534038609901131,1.1034372934413879
3,0.0005,0.0,100,2.0,0.9536500366962584,1.1035076156321288
9,0.0005,0.0001,50,0.3,0.956667756631285,1.1035138710585646
7,0.0001,0.001,300,0.5,0.9489010407213271,1.1035737926702929
3,0.0005,0.0001,100,2.0,0.953801235122796,1.1036330092411875
7,0.0005,0.0001,100,3.0,0.9537240665896298,1.1037555689651621
5,0.001,0.001,50,3.0,0.9539593335419626,1.1039180071209873
3,0.001,0.0,100,5.0,0.9522387467585343,1.103934293124421
8,0.0005,0.0,200,3.0,0.9560434802144735,1.10394596923358
3,0.001,0.0001,100,5.0,0.9524791372573758,1.104124189520811
4,0.001,0.0,50,1.0,0.9654476412697655,1.1041769606885585
4,0.001,0.0001,50,1.0,0.9655231321970951,1.1042505235404427
9,0.0005,0.001,50,0.3,0.9575354983083222,1.104395005441533
8,0.0005,0.0001,200,3.0,0.956547610533717,1.1044024954966474
9,0.0005,0.001,200,5.0,0.956748826351089,1.1045441992150595
6,0.0001,0.0,300,0.8,0.95964680521755,1.1047904669156976
3,0.0005,0.001,100,2.0,0.9553029725455625,1.104874994093855
9,0.0005,0.0,100,3.0,0.9586917730869308,1.1048819315221974
4,0.001,0.001,50,1.0,0.9661504360722116,1.1048895625625834
6,0.0001,0.0001,300,0.8,0.9597750337271383,1.104897744279169
9,0.0005,0.0001,100,3.0,0.9589616135107377,1.105142965846336
9,0.0005,0.0,50,0.5,0.9587180532306022,1.1054545270821963
9,0.0005,0.0001,50,0.5,0.9588399386861147,1.1055922658847448
5,0.0001,0.0,300,0.3,0.9525292154858588,1.105600511472947
5,0.0001,0.0001,300,0.3,0.9526529757313696,1.105718924832965
7,0.0001,0.0,300,0.8,0.9518344729382314,1.1059183548687703
6,0.0001,0.001,300,0.8,0.961019598007223,1.105949373909246
3,0.001,0.001,100,5.0,0.9548249795873281,1.1060061439653766
7,0.0001,0.0001,300,0.8,0.9519921078953117,1.1060758912279407
7,0.001,0.0,50,3.0,0.9571616749914953,1.1061051767634216
7,0.001,0.0001,50,3.0,0.9574518975907634,1.1063954391022568
7,0.0005,0.001,100,3.0,0.9566061334667715,1.1066105520569156
5,0.0001,0.001,300,0.3,0.953813528269242,1.1067942848708376
9,0.0005,0.001,50,0.5,0.9600347054540226,1.1068468140762464
5,0.0001,0.0,300,0.5,0.9538986375880308,1.1068509686239145
5,0.0001,0.0001,300,0.5,0.954041763237512,1.1069807952104445
6,0.0001,0.0,300,1.0,0.9625906071552439,1.1071947671666282
6,0.0005,0.0,200,5.0,0.9591391886685549,1.1072139079999384
9,0.001,0.0,100,5.0,0.959991038690953,1.1072726528508716
6,0.0001,0.0001,300,1.0,0.9627343168858722,1.1073174523890603
9,0.0005,0.001,100,3.0,0.9613214862790832,1.1073906836249843
7,0.0001,0.001,300,0.8,0.9534918754730528,1.1075528759674762
6,0.0005,0.0001,200,5.0,0.9595242357417944,1.1075602722220361
9,0.001,0.0001,100,5.0,0.9603847729963986,1.1076467646196373
5,0.0001,0.001,300,0.5,0.9554245504795533,1.1081969801002705
8,0.0005,0.001,200,3.0,0.9609603072835181,1.1083792280600138
6,0.0001,0.001,300,1.0,0.9640926337894814,1.10848779821491
3,0.001,0.0,50,2.0,0.9599633659918535,1.1085335902436673
3,0.001,0.0001,50,2.0,0.9600877840855874,1.108639215253437
7,0.0001,0.0,300,1.0,0.9551866320852371,1.1088882795528758
7,0.001,0.001,50,3.0,0.9600415958401625,1.108984273358932
7,0.0001,0.0001,300,1.0,0.9553533703776522,1.109055375466541
8,0.001,0.001,200,5.0,0.9586943494461115,1.1091690889671977
9,0.001,0.0,50,3.0,0.9631416275174156,1.1092128679590598
5,0.0001,0.0,300,0.8,0.95663436610493,1.109267312575548
5,0.0001,0.0001,300,0.8,0.9567801382117568,1.1093957269431516
9,0.0005,0.0,50,0.8,0.9629539656825611,1.109432481348947
9,0.001,0.0001,50,3.0,0.9633778011966365,1.1094453057241425
8,0.0001,0.0,300,0.3,0.9671278753502789,1.1095260184960767
9,0.0005,0.0001,50,0.8,0.9631109742475289,1.1095984434988464
8,0.0001,0.0001,300,0.3,0.9673019297718944,1.109701488663271
3,0.001,0.001,50,2.0,0.9613721757558316,1.1097196410308667
5,0.0001,0.001,300,0.8,0.9581569555802857,1.1105921429037966
7,0.0001,0.001,300,1.0,0.9569675484943875,1.1106459783451597
6,0.0005,0.001,200,5.0,0.9630808432775462,1.110741426806267
9,0.001,0.001,100,5.0,0.9637543879424992,1.1107735117735704
5,0.0001,0.0,300,1.0,0.9584620404876822,1.1108597790802988
9,0.0005,0.001,50,0.8,0.9644054515048668,1.1109423272778007
5,0.0001,0.0001,300,1.0,0.958605620705781,1.1109856554228972
5,0.0005,0.0,100,4.0,0.961988007972388,1.111253443805878
9,0.001,0.001,50,3.0,0.9654370044669857,1.1113815499642414
8,0.0001,0.001,300,0.3,0.9690031988461879,1.1113875161472686
8,0.005,0.001,50,4.0,0.9617275500878386,1.1114263045938129
5,0.0005,0.0001,100,4.0,0.9622185432520848,1.1114686655287775
6,0.0005,0.0,100,3.0,0.96639164511643,1.11150265336134
6,0.0005,0.0001,100,3.0,0.9666182814171808,1.111713878029927
9,0.0001,0.0,300,2.0,0.9656326267541616,1.1117362826686565
9,0.0005,0.0,50,1.0,0.9654740175890224,1.1117967505805129
9,0.0001,0.0001,300,2.0,0.965825333791893,1.1119308890279662
9,0.0005,0.0001,50,1.0,0.9656117092834605,1.1119412065289032
6,0.001,0.0,100,5.0,0.9641765519863776,1.111999637109963
5,0.0001,0.001,300,1.0,0.9599604125184967,1.112173877932466
6,0.001,0.0001,100,5.0,0.9645127733077581,1.1123036168551463
4,0.0005,0.0,100,2.0,0.9730691224624303,1.1130755864781836
8,0.0001,0.0,300,0.5,0.97112324725493,1.1131394929799117
4,0.0005,0.0001,100,2.0,0.9731387062981794,1.1131397906364593
9,0.0005,0.001,50,1.0,0.9668525079360017,1.1131794116522897
8,0.0001,0.0001,300,0.5,0.9713089581293556,1.1133219920462316
5,0.0005,0.001,100,4.0,0.9642890370221225,1.113402480378411
6,0.0005,0.001,100,3.0,0.968669717286613,1.113611570258003
5,0.001,0.0,50,4.0,0.9650237506683018,1.1136895358470318
9,0.0001,0.001,300,2.0,0.9676167278914223,1.1137146729595524
9,0.0001,0.0,200,0.3,0.9668574997674193,1.1137404610184065
9,0.0001,0.0001,200,0.3,0.9669235157673858,1.1138071829612795
5,0.001,0.0001,50,4.0,0.9652282586155028,1.1138813691175273
4,0.0005,0.001,100,2.0,0.9738845381196749,1.1139212325633494
8,0.001,0.0,100,3.0,0.9683487173105362,1.1142273293237182
9,0.0001,0.001,200,0.3,0.9675808205121263,1.1144858243186069
8,0.001,0.0001,100,3.0,0.9687090459743761,1.1145714902136417
6,0.001,0.0,50,3.0,0.9700444867458563,1.1149843303234819
8,0.0001,0.001,300,0.5,0.973057986228371,1.115018703786277
6,0.001,0.001,100,5.0,0.967582845890063,1.1150624166931875
6,0.001,0.0001,50,3.0,0.9702357296230422,1.1151630954078369
9,0.0001,0.0,200,0.5,0.9686296974491245,1.1153787903240477
9,0.0001,0.0001,200,0.5,0.9687201902833786,1.115471754668216
5,0.001,0.001,50,4.0,0.9670614865182549,1.1156079559529763
9,0.0001,0.001,200,0.5,0.9696302297652853,1.1164137083717471
6,0.001,0.001,50,3.0,0.9719626628099729,1.1167696159900804
4,0.001,0.0,50,2.0,0.9762681806840053,1.1168638624500922
4,0.001,0.0001,50,2.0,0.97633049418644,1.1169142873455007
8,0.0005,0.0,100,2.0,0.9758926461332531,1.1170308962880926
8,0.0005,0.0001,100,2.0,0.9760848930132154,1.1172333574604774
8,0.001,0.001,100,3.0,0.9719000886457662,1.1176026184053474
4,0.001,0.001,50,2.0,0.9770400607485495,1.1176217628703327
8,0.001,0.0,50,2.0,0.9775632121421219,1.1182251581947618
8,0.001,0.0001,50,2.0,0.9777350581229234,1.1184126234731375
8,0.0001,0.0,300,0.8,0.9768532541396592,1.1184348013687746
6,0.0005,0.0,50,0.3,0.9746284817277809,1.1184449987520029
6,0.0005,0.0001,50,0.3,0.9746923037871492,1.1184937287999446
8,0.0001,0.0001,300,0.8,0.9770151725850692,1.1185929528599605
9,0.0001,0.0,200,0.8,0.9723170009564698,1.11880342206885
9,0.0001,0.0001,200,0.8,0.9724314179747756,1.1189246984006065
6,0.0005,0.001,50,0.3,0.9752887737367704,1.118968525125791
8,0.0005,0.001,100,2.0,0.977828964763831,1.1190334667931463
6,0.0005,0.0,50,0.5,0.9756515188125844,1.1192114142379535
6,0.0005,0.0001,50,0.5,0.9757143186133466,1.1192614629839615
7,0.0005,0.0,100,4.0,0.9704147408400949,1.1194055358188426
3,0.0005,0.0,100,3.0,0.9730363556056592,1.1195485672112713
7,0.0005,0.0001,100,4.0,0.9706144993156676,1.1196018725484917
6,0.0001,0.0,300,2.0,0.9772567234965923,1.1196389934554447
3,0.0005,0.0001,100,3.0,0.9731472915910366,1.1196467039289908
5,0.0001,0.0,300,2.0,0.9686442553081306,1.1196874406952095
6,0.0005,0.001,50,0.5,0.9763153462204945,1.1197536260405831
6,0.0001,0.0001,300,2.0,0.977396039044631,1.1197697143833067
5,0.0001,0.0001,300,2.0,0.9687658849535018,1.119792866993715
4,0.0005,0.0,200,5.0,0.9749976965616398,1.1198924697930053
9,0.0001,0.001,200,0.8,0.97345598372283,1.1200033328325782
8,0.001,0.001,50,2.0,0.9792628276645455,1.1200241378816251
8,0.0001,0.001,300,0.8,0.9785300049285789,1.1200251376443309
4,0.0005,0.0001,200,5.0,0.975282600108745,1.1201826398112364
7,0.001,0.0,50,4.0,0.972125536628774,1.1202885052460525
7,0.001,0.0001,50,4.0,0.9723124095129926,1.1204748162197045
3,0.0005,0.001,100,3.0,0.9742169252487182,1.1205812860997142
6,0.0005,0.0,50,0.8,0.9774715489231468,1.1206311396937572
6,0.0005,0.0001,50,0.8,0.9775484333265575,1.120691984242224
5,0.0001,0.001,300,2.0,0.9699150533729182,1.1207871233105915
9,0.0001,0.0,200,1.0,0.9744745898935113,1.1208165452441075
9,0.0001,0.0001,200,1.0,0.9745805579622863,1.1209254239419415
6,0.0001,0.001,300,2.0,0.9786601473973318,1.1209656554489764
9,0.0005,0.0,100,4.0,0.9752886405175725,1.1211039083053733
5,0.0005,0.0,100,5.0,0.9732471616181494,1.1211231259574008
9,0.0005,0.0001,100,4.0,0.9754396468057545,1.1212505783444782
5,0.0005,0.0001,100,5.0,0.9734122540651042,1.121279520984585
6,0.0005,0.001,50,0.8,0.9783280198502939,1.1213171435593836
7,0.0005,0.001,100,4.0,0.9723896955784616,1.1213560719464781
8,0.0001,0.0,300,1.0,0.9801430365267626,1.121445508690215
8,0.0001,0.0001,300,1.0,0.9802808705262601,1.121578760658767
9,0.0001,0.001,200,1.0,0.9755524840309295,1.1218986071858144
3,0.001,0.0,50,3.0,0.9763149550822465,1.1219127455906184
3,0.001,0.0001,50,3.0,0.9764065660657637,1.1219961681460486
6,0.0005,0.0,50,1.0,0.9793010906193459,1.1220330344654907
6,0.0005,0.0001,50,1.0,0.9793885458819394,1.1221036056384435
7,0.001,0.001,50,4.0,0.9739666124545863,1.1221358386884364
5,0.001,0.0,50,5.0,0.9750016307311067,1.1224279789259157
9,0.0005,0.001,100,4.0,0.9767003149125404,1.1224309343997216
5,0.001,0.0001,50,5.0,0.9751483697472647,1.1225679969017306
7,0.0005,0.0,50,0.3,0.9678793445497813,1.1226354932458078
5,0.0005,0.001,100,5.0,0.974874871822371,1.1226620817584574
7,0.0005,0.0001,50,0.3,0.9679610664435548,1.122713177981704
3,0.001,0.001,50,3.0,0.9772744429976166,1.1227757170239445
4,0.001,0.0,100,5.0,0.9781757012709155,1.1227921292464642
6,0.0005,0.001,50,1.0,0.9802407584730863,1.1227991795406838
4,0.0005,0.001,200,5.0,0.977876976667219,1.1228057390858643
8,0.0001,0.001,300,1.0,0.9816099986858882,1.1228310465875555
9,0.001,0.0,50,4.0,0.977250043919775,1.1229741044146535
4,0.001,0.0001,100,5.0,0.9784115497179433,1.1230314430167112
9,0.001,0.0001,50,4.0,0.9773889658604246,1.1231123209252827
8,0.0005,0.0,50,0.3,0.9820122799883126,1.1231672780499218
8,0.0005,0.0001,50,0.3,0.9821055539659296,1.123264222433629
7,0.0005,0.001,50,0.3,0.9687754853593148,1.1234725659310556
5,0.0005,0.0,50,0.3,0.9725424869893131,1.1236812595978065
9,0.0005,0.0,50,2.0,0.9779624611193022,1.1236854089518578
7,0.0005,0.0,50,0.5,0.9692050880580818,1.123692251486982
5,0.0005,0.0001,50,0.3,0.9726161491251003,1.1237493053355707
7,0.0005,0.0001,50,0.5,0.9692894020051437,1.123771703438293
5,0.001,0.001,50,5.0,0.9764487659523933,1.1238063435739767
9,0.0005,0.0001,50,2.0,0.9780996283207194,1.1238240826895014
9,0.001,0.001,50,4.0,0.9784965833048221,1.1241330152115692
8,0.0005,0.001,50,0.3,0.9830295822013764,1.1241994570343417
5,0.0005,0.0,50,0.5,0.9731567052786256,1.1242944261569567
5,0.0005,0.0001,50,0.5,0.9732275001303979,1.1243575923904325
5,0.0005,0.001,50,0.3,0.9732826743819446,1.1243581830655642
7,0.0005,0.001,50,0.5,0.9701510030821716,1.1245694361560064
7,0.0001,0.0,300,2.0,0.9721464992510698,1.1247182842460537
7,0.0001,0.0001,300,2.0,0.972312707665307,1.1248810207592983
8,0.0005,0.0,50,0.5,0.9838528438809255,1.1248890957222812
5,0.0005,0.001,50,0.5,0.9739262965299144,1.1249620557251383
8,0.0005,0.0001,50,0.5,0.9839464974117056,1.124986074662025
9,0.0005,0.001,50,2.0,0.9793063000460244,1.1249963240899363
6,0.0005,0.0,100,4.0,0.9810944647307794,1.1250086572504092
6,0.0005,0.0001,100,4.0,0.9812285436231472,1.125133949699757
4,0.001,0.001,100,5.0,0.9805624385270943,1.1252042565151275
5,0.0005,0.0,50,0.8,0.9742865343707249,1.1253181201076647
5,0.0005,0.0001,50,0.8,0.9743609796686885,1.1253776535030098
7,0.0005,0.0,50,0.8,0.971808612449128,1.125851295900998
8,0.0005,0.001,50,0.5,0.9848557830439818,1.125909191382658
5,0.0005,0.001,50,0.8,0.9750498990859069,1.1259357958504157
7,0.0005,0.0001,50,0.8,0.971907603550667,1.1259461475930357
5,0.0005,0.0,50,1.0,0.9751797310417503,1.1260581894333854
5,0.0005,0.0001,50,1.0,0.9752635034275905,1.1261237203210033
6,0.0005,0.001,100,4.0,0.9824163277366151,1.1262295870713532
8,0.0005,0.0,100,3.0,0.985070012606139,1.1262478333649917
8,0.001,0.0,50,3.0,0.9854301077923879,1.1262841886271353
5,0.0001,0.0,300,3.0,0.9765859357631502,1.126311582919419
6,0.001,0.0,50,4.0,0.9824525918799196,1.1263483979589917
8,0.0005,0.0001,100,3.0,0.9851796277635695,1.126369957943072
7,0.0001,0.001,300,2.0,0.9738532188908461,1.1263959499574878
8,0.001,0.0001,50,3.0,0.9855318262242299,1.1264023570284443
5,0.0001,0.0001,300,3.0,0.9767065421138806,1.1264173471968149
4,0.0005,0.0,100,3.0,0.9846122532712979,1.1264190569657158
6,0.001,0.0001,50,4.0,0.9825686393043616,1.1264578942693815
4,0.0005,0.0001,100,3.0,0.984679889942223,1.1264842517418692
8,0.0005,0.0,200,4.0,0.9815695053858342,1.1265236805862628
9,0.0001,0.0,300,3.0,0.9811140187074607,1.1266313241482886
8,0.0005,0.0001,200,4.0,0.9817650867144023,1.1267140556581774
5,0.0005,0.001,50,1.0,0.9759886554874407,1.1267152367270332
9,0.0001,0.0001,300,3.0,0.9812310076893095,1.1267423452983663
7,0.0005,0.001,50,0.8,0.9728478215129155,1.1268403917379468
4,0.0005,0.001,100,3.0,0.9853073190353009,1.127111389453873
5,0.0001,0.001,300,3.0,0.9777948489532133,1.127383344607275
8,0.001,0.001,50,3.0,0.9864321103863108,1.127420108066903
6,0.001,0.001,50,4.0,0.9835970887355792,1.1274209745160007
8,0.0005,0.001,100,3.0,0.9861567377771884,1.1274430656932621
7,0.0005,0.0,50,1.0,0.9737674914921064,1.1275287841600945
6,0.0001,0.0,200,0.3,0.9848544501831883,1.1275819357580172
6,0.0001,0.0001,200,0.3,0.9849006508091948,1.127617848628354
7,0.0005,0.0001,50,1.0,0.9738764329520417,1.1276345329287227
9,0.0001,0.001,300,3.0,0.982218073607596,1.1276753539334443
4,0.001,0.0,50,3.0,0.9856064659197666,1.127728142661769
8,0.0005,0.0,50,0.8,0.9868089497281606,1.1277765617265592
4,0.001,0.0001,50,3.0,0.9856692810907566,1.127787222012773
8,0.0005,0.0001,50,0.8,0.9868994147236744,1.1278676269249774
6,0.0001,0.001,200,0.3,0.985343055573978,1.1279757718513441
6,0.0001,0.0,200,0.5,0.9857210207871254,1.1281882711580444
6,0.0001,0.0001,200,0.5,0.9857698232460242,1.1282263709839149
3,0.0001,0.0,300,0.3,0.9801164050280698,1.1282448095201034
3,0.0001,0.0001,300,0.3,0.9801522722602056,1.1282870807469374
8,0.0005,0.001,200,4.0,0.9834371400760685,1.1283337567644807
4,0.001,0.001,50,3.0,0.986221248529508,1.1283414670225773
8,0.0005,0.0,300,5.0,0.9809593648191852,1.128541395001183
6,0.0001,0.001,200,0.5,0.9862409994062251,1.1286043031329844
7,0.0005,0.001,50,1.0,0.9749159507393821,1.1286213036879622
8,0.0005,0.001,50,0.8,0.9877232991904626,1.1286536298059893
3,0.0001,0.001,300,0.3,0.9805926841442719,1.1287804358833318
7,0.0005,0.0,100,5.0,0.9801000577565652,1.1288270785583447
7,0.001,0.0,50,5.0,0.9808444281170474,1.1288639779665994
8,0.0005,0.0001,300,5.0,0.9813913669510284,1.1289164675034384
7,0.0005,0.0001,100,5.0,0.980250069352262,1.1289756051199935
7,0.001,0.0001,50,5.0,0.9809858810667925,1.1290046540487688
8,0.001,0.0,100,4.0,0.9848161171476049,1.129071695186067
9,0.0005,0.0,100,5.0,0.9834149574598103,1.1291347377376475
3,0.0005,0.0,100,4.0,0.984659815917223,1.1291546524693246
3,0.0005,0.0001,100,4.0,0.9847316533281112,1.129217685046181
8,0.001,0.0001,100,4.0,0.9849649792379186,1.129228085279561
9,0.0005,0.0001,100,5.0,0.9835144873796144,1.1292314434923267
6,0.0001,0.0,200,0.8,0.9873043788082217,1.1293415628810193
6,0.0001,0.0001,200,0.8,0.9873606801773805,1.129385669716519
4,0.0001,0.0,300,0.3,0.990392093067018,1.1294275278023298
8,0.0005,0.0,50,1.0,0.9885386680365259,1.1294350128620838
4,0.0001,0.0001,300,0.3,0.99042895045811,1.1294612704314513
6,0.0005,0.0,50,2.0,0.9883113237168303,1.1294687944161104
3,0.0001,0.0,300,0.5,0.9816176362411368,1.1294871337076577
8,0.0005,0.0001,50,1.0,0.9886163073744982,1.129511337132005
3,0.0001,0.0001,300,0.5,0.9816549369004314,1.129532040627142
6,0.0005,0.0001,50,2.0,0.9883956642400924,1.129551438198833
4,0.0001,0.001,300,0.3,0.9907974587245089,1.1297961184094307
9,0.001,0.0,50,5.0,0.9841617411112243,1.1298121396935839
3,0.0005,0.001,100,4.0,0.9854147159776833,1.1298271319781221
6,0.0001,0.001,200,0.8,0.9879237379325873,1.1298303709395414
3,0.001,0.0,50,4.0,0.9858691787523853,1.1298414710538005
3,0.001,0.0001,50,4.0,0.9859262486052908,1.1298966634955574
9,0.001,0.0001,50,5.0,0.9842558868465646,1.1299072226234157
9,0.0005,0.001,100,5.0,0.9843254553725763,1.1299694786836052
9,0.0001,0.0,200,2.0,0.9844346023550936,1.1300058318455881
3,0.0001,0.001,300,0.5,0.9821283322785525,1.1300540745052765
9,0.0001,0.0001,200,2.0,0.984535487586746,1.1301077840378295
8,0.0005,0.001,50,1.0,0.9893592109325297,1.1302273817229187
7,0.001,0.001,50,5.0,0.9822139056409062,1.1302430747020427
6,0.0005,0.001,50,2.0,0.98915033448799,1.1302936897294138
7,0.0005,0.001,100,5.0,0.9815815937160567,1.1302994169580074
6,0.0001,0.0,200,1.0,0.9887215047309923,1.130369722465393
3,0.001,0.001,50,4.0,0.9864577083827509,1.1304064928712196
6,0.0001,0.0001,200,1.0,0.9887888359622449,1.1304229363949676
8,0.001,0.001,100,4.0,0.9862479185572325,1.130562052666976
9,0.001,0.001,50,5.0,0.9849981687800989,1.1305729312934742
5,0.0005,0.0,50,2.0,0.9808114554725372,1.1306600956045156
4,0.0001,0.0,300,0.5,0.9913950326509998,1.1306794430835487
4,0.0001,0.0001,300,0.5,0.9914302183558671,1.1307081379936492
5,0.0005,0.0001,50,2.0,0.9808720279619723,1.130714988032714
8,0.001,0.0,50,4.0,0.9895438301420897,1.130746696298803
6,0.0001,0.0,300,3.0,0.989222149501514,1.1308168902958884
8,0.001,0.0001,50,4.0,0.9896165396557017,1.1308345462083338
6,0.0001,0.0001,300,3.0,0.9893201442921311,1.1309124542813906
6,0.0001,0.001,200,1.0,0.9894295741043896,1.1309425677577079
8,0.0001,0.0,300,2.0,0.9903700029852811,1.1309663699209853
4,0.0001,0.001,300,0.5,0.9917902940690766,1.1310114658382238
8,0.0005,0.0,100,4.0,0.9895841097499323,1.1310184257094307
9,0.0001,0.001,200,2.0,0.9854757326046285,1.131036260173231
8,0.0001,0.0001,300,2.0,0.9904520825901499,1.1310510316546363
8,0.0005,0.0001,100,4.0,0.9896620576300206,1.131109135867564
8,0.0001,0.0,200,0.3,0.9899201237989467,1.131117801882431
8,0.0001,0.0001,200,0.3,0.989987879102195,1.131185047613568
5,0.0005,0.001,50,2.0,0.9814653583710666,1.1312247981068333
6,0.0005,0.0,100,5.0,0.9884837643182772,1.1315801701882542
8,0.001,0.001,50,4.0,0.990270644041799,1.1315988227116875
3,0.0001,0.0,300,0.8,0.9841964126398377,1.1316384803016908
6,0.0005,0.0001,100,5.0,0.988566656383965,1.1316586099062478
3,0.0001,0.0001,300,0.8,0.9842559370020987,1.131695208085392
6,0.0001,0.001,300,3.0,0.9902120188378034,1.1317801001479109
8,0.0001,0.001,300,2.0,0.9912229578549667,1.1318402548626034
8,0.0005,0.001,300,5.0,0.9847686350594219,1.1318580099665665
8,0.0001,0.001,200,0.3,0.9906762815709904,1.131864308524732
8,0.0005,0.001,100,4.0,0.9903716065793103,1.1319193363834692
5,0.0001,0.0,300,4.0,0.983366110894236,1.1320496370438586
5,0.0001,0.0001,300,4.0,0.9834613309853811,1.1321363423382775
6,0.001,0.0,50,5.0,0.9890272698757314,1.1322232121947278
6,0.001,0.0001,50,5.0,0.9891043597245522,1.1322958709674789
3,0.0001,0.001,300,0.8,0.9849241756627296,1.132307973342338
6,0.0005,0.001,100,5.0,0.9893092348566291,1.1323495808746664
8,0.0001,0.0,200,0.5,0.9913587634226405,1.1324425154844777
4,0.0001,0.0,300,0.8,0.9928577523862196,1.1324745018620155
4,0.0001,0.0001,300,0.8,0.992890007538819,1.1325016999616266
8,0.0001,0.0001,200,0.5,0.9914336697236378,1.1325161813988731
5,0.0001,0.0,200,0.3,0.9814237850804233,1.1325775068731878
5,0.0001,0.0001,200,0.3,0.9814824781218366,1.1326299006778895
4,0.0001,0.001,300,0.8,0.9932003002162494,1.1327762347385548
9,0.0005,0.0,50,3.0,0.9875339248646668,1.1328421680404859
9,0.0005,0.0001,50,3.0,0.9876096873223059,1.1329180274536161
6,0.001,0.001,50,5.0,0.9897854235780772,1.1329305117319293
